acousticness,speechiness,valence,tempo,duration_ms,release_date,year,month
0.8759999999999999,0.0354,0.0789,75.308,207056,2019-08-27,2019,8
0.985,0.0403,0.0812,77.891,158000,2019-06-07,2019,6
0.397,0.247,0.56,133.989,148653,2019-06-21,2019,6
0.0728,0.0584,0.7170000000000001,97.878,165767,2019-07-12,2019,7
0.593,0.143,0.345,126.074,132928,2020-04-24,2020,4
0.0221,0.0941,0.544,125.963,186107,2020-05-26,2020,5
0.0045299999999999,0.0668,0.417,183.99,184138,2020-04-22,2020,4
0.019,0.399,0.624,169.11900000000003,242732,2020-04-28,2020,4
0.436,0.336,0.42,165.013,209528,2020-01-10,2020,1
0.889,0.029,0.523,148.23,220638,2020-06-12,2020,6
0.0623,0.0587,0.931,96.991,208093,2020-06-05,2020,6
0.0869,0.0312,0.971,97.009,214667,2020-06-05,2020,6
0.145,0.0272,0.341,76.994,196347,2020-06-05,2020,6
0.0587,0.0302,0.745,84.977,216653,2020-06-12,2020,6
0.291,0.0537,0.636,84.757,238133,2020-06-12,2020,6
0.0587,0.0302,0.745,84.977,216653,2020-06-05,2020,6
0.17,0.578,0.579,114.083,208751,2020-04-24,2020,4
0.0858,0.0375,0.505,105.006,168987,2020-05-29,2020,5
0.105,0.0575,0.305,132.985,198496,2020-05-21,2020,5
0.932,0.0338,0.55,110.526,142436,2020-06-12,2020,6
0.557,0.0407,0.238,147.739,225599,2020-06-12,2020,6
0.557,0.0407,0.238,147.739,225599,2020-06-12,2020,6
0.459,0.0514,0.383,88.696,177280,2020-01-24,2020,1
0.328,0.0421,0.728,199.747,260486,2020-06-12,2020,6
0.994,0.0444,0.0911,71.07,147000,2020-04-24,2020,4
0.516,0.0899,0.402,125.055,185173,2020-02-20,2020,2
0.688,0.0344,0.22,100.018,207000,2020-06-01,2020,6
0.614,0.0774,0.123,175.472,283217,2020-04-03,2020,4
0.0493,0.132,0.45,77.045,145735,2020-06-05,2020,6
0.00337,0.102,0.279,129.967,178013,2020-02-14,2020,2
0.00277,0.0964,0.7090000000000001,105.979,188187,2020-03-13,2020,3
0.326,0.197,0.562,83.35600000000002,176540,2020-05-01,2020,5
0.039,0.0469,0.14,139.014,205462,2020-02-07,2020,2
0.00255,0.0331,0.705,100.021,237522,2020-04-03,2020,4
0.0109,0.0428,0.653,125.881,213747,2020-06-12,2020,6
0.0701,0.132,0.726,124.037,255307,2020-06-12,2020,6
0.0701,0.132,0.726,124.037,255307,2020-06-12,2020,6
0.0701,0.132,0.726,124.037,255307,2020-06-12,2020,6
0.0109,0.0428,0.653,125.881,213747,2020-06-12,2020,6
0.635,0.217,0.242,82.98899999999998,162289,2020-03-05,2020,3
0.043,0.0513,0.261,126.096,204029,2020-03-27,2020,3
0.858,0.0323,0.358,116.743,310373,2020-04-10,2020,4
0.995,0.0496,0.357,71.138,140875,2020-01-31,2020,1
0.0681,0.0287,0.452,134.01,285833,2020-05-22,2020,5
0.218,0.0431,0.362,109.978,266116,2020-05-08,2020,5
0.109,0.0816,0.487,95.984,203480,2020-06-12,2020,6
0.936,0.0445,0.163,73.934,168250,2020-02-21,2020,2
0.0315,0.3229999999999999,0.421,83.42299999999999,115043,2020-06-05,2020,6
0.0999,0.429,0.66,90.01899999999998,155139,2020-03-13,2020,3
0.0269,0.034,0.106,107.981,184889,2020-04-01,2020,4
0.000895,0.0331,0.713,110.995,180891,2020-04-17,2020,4
0.123,0.0677,0.635,123.76,166413,2020-02-21,2020,2
0.0503,0.0353,0.467,124.991,195813,2020-06-08,2020,6
0.016,0.0357,0.608,149.977,182698,2020-03-27,2020,3
0.495,0.293,0.541,130.013,206637,2020-05-22,2020,5
0.847,0.0444,0.0451,168.831,193548,2020-03-30,2020,3
0.141,0.179,0.435,142.031,165640,2020-02-12,2020,2
0.0225,0.393,0.609,149.004,222685,2020-04-17,2020,4
0.99,0.0549,0.0272,136.595,163020,2020-02-26,2020,2
0.35,0.1369999999999999,0.7609999999999999,140.985,164226,2020-05-29,2020,5
0.0911,0.065,0.103,81.186,211402,2020-04-03,2020,4
0.447,0.0434,0.232,126.015,177286,2020-04-17,2020,4
0.404,0.148,0.503,119.918,214000,2020-06-05,2020,6
0.00204,0.0582,0.621,120.029,221241,2020-04-24,2020,4
0.456,0.304,0.747,145.126,160560,2020-02-12,2020,2
0.965,0.0412,0.0592,61.652,352015,2020-01-20,2020,1
0.078,0.0274,0.562,129.94799999999998,152135,2020-03-20,2020,3
0.313,0.0604,0.473,105.145,267099,2020-05-18,2020,5
0.992,0.0528,0.13,68.753,259000,2020-02-07,2020,2
0.904,0.0436,0.0972,92.646,214000,2020-02-07,2020,2
0.644,0.0875,0.3720000000000001,154.062,168600,2020-06-12,2020,6
0.585,0.0891,0.634,127.96,195040,2020-06-12,2020,6
0.585,0.0891,0.634,127.96,195040,2020-06-12,2020,6
0.996,0.0687,0.252,132.722,139500,2020-04-10,2020,4
0.242,0.244,0.5920000000000001,151.09,154484,2020-06-05,2020,6
0.868,0.227,0.171,195.674,220065,2020-02-26,2020,2
0.0118,0.038,0.232,98.989,165166,2020-04-20,2020,4
0.0842,0.115,0.8,168.114,174800,2020-03-13,2020,3
0.113,0.218,0.913,135.281,163360,2020-05-22,2020,5
0.645,0.049,0.272,149.79,214400,2020-04-24,2020,4
0.909,0.0324,0.485,102.987,207538,2020-05-29,2020,5
0.00191,0.15,0.202,82.99700000000001,226349,2020-02-28,2020,2
0.243,0.186,0.684,139.993,143364,2020-01-17,2020,1
0.045,0.0347,0.0715,128.02700000000002,233502,2020-05-22,2020,5
0.00539,0.0611,0.8140000000000001,111.517,186707,2020-06-01,2020,6
0.847,0.0445,0.71,124.992,147840,2020-05-27,2020,5
0.0407,0.0285,0.254,107.973,292281,2020-01-24,2020,1
0.00134,0.194,0.262,84.976,149498,2020-04-03,2020,4
0.358,0.0504,0.418,139.953,253050,2020-05-22,2020,5
0.371,0.247,0.76,93.94,202027,2020-05-08,2020,5
0.154,0.199,0.103,100.034,138350,2020-04-03,2020,4
0.3670000000000001,0.333,0.608,151.05,142675,2020-05-29,2020,5
0.0116,0.0774,0.441,100.011,142945,2020-03-13,2020,3
0.381,0.0421,0.835,102.418,229956,2020-04-06,2020,4
0.7709999999999999,0.0607,0.488,154.16299999999995,184505,2020-05-08,2020,5
0.193,0.0597,0.544,92.06,217434,2020-05-27,2020,5
0.45,0.0364,0.68,140.026,219427,2020-05-15,2020,5
0.0476,0.0568,0.1689999999999999,146.099,355960,2020-04-03,2020,4
0.993,0.0424,0.5710000000000001,64.271,57718,2020-04-17,2020,4
0.0249,0.349,0.532,140.0,233143,2020-03-13,2020,3
0.774,0.0667,0.201,86.32,235053,2020-05-29,2020,5
0.1689999999999999,0.111,0.495,97.49,149339,2020-05-08,2020,5
0.993,0.0434,0.354,94.927,133625,2020-01-03,2020,1
0.00434,0.506,0.215,149.967,181011,2020-05-01,2020,5
0.825,0.0417,0.187,85.867,203333,1980-01-01,1980,1
0.778,0.0504,0.908,92.525,478173,1980-01-01,1980,1
0.0832,0.0672,0.853,106.749,232267,1980-01-01,1980,1
0.445,0.0311,0.453,115.926,224107,1980-02-22,1980,2
0.186,0.336,0.5429999999999999,122.698,265880,1980-09-09,1980,9
0.867,0.0475,0.623,162.19899999999996,296000,1980-09-01,1980,9
0.8590000000000001,0.0585,0.418,108.739,217627,1980-08-01,1980,8
0.305,0.0328,0.935,122.123,252160,1980-02-22,1980,2
0.00521,0.0474,0.866,122.226,219773,1980-05-16,1980,5
0.406,0.0372,0.377,126.589,268813,1980-11-15,1980,11
0.0938,0.0631,0.909,128.15,323133,1980-07-25,1980,7
0.0296,0.0352,0.0388,122.491,207613,1980-10-20,1980,10
0.13,0.0334,0.56,115.955,171027,1980-03-26,1980,3
0.303,0.045,0.946,111.746,248520,1980-10-14,1980,10
0.5670000000000001,0.0568,0.7609999999999999,99.203,335240,1980-04-01,1980,4
0.994,0.036,0.1369999999999999,64.824,276867,1980-01-01,1980,1
0.0728,0.35,0.813,129.779,227493,1980-01-01,1980,1
0.866,0.0332,0.148,112.418,221867,1980-09-09,1980,9
0.00866,0.171,0.706,147.38299999999995,224240,1980-01-01,1980,1
0.00132,0.0752,0.172,133.484,191067,1980-11-08,1980,11
0.468,0.0496,0.929,125.614,264733,1980-04-17,1980,4
0.31,0.0314,0.939,146.661,213013,1980-05-01,1980,5
0.0049,0.0477,0.813,165.94099999999997,273133,1980-01-07,1980,1
3.7e-05,0.121,0.473,140.054,384080,1980-10-03,1980,10
0.113,0.0406,0.805,103.594,161460,1980-01-01,1980,1
0.049,0.0314,0.909,137.605,220800,1980-01-01,1980,1
0.03,0.0464,0.933,119.79,370867,1980-05-16,1980,5
0.58,0.0555,0.22,140.306,384787,1980-07-06,1980,7
0.0222,0.182,0.52,81.99600000000002,236227,1980-10-13,1980,10
0.825,0.0313,0.144,80.777,251267,1980-04-16,1980,4
0.00194,0.0625,0.36,137.032,272947,1980-10-20,1980,10
0.00122,0.0312,0.885,138.41899999999998,156693,1980-11-28,1980,11
0.875,0.0339,0.0758,120.635,275293,1980-06-25,1980,6
2.71e-05,0.0753,0.5329999999999999,76.87,72907,1980-12-05,1980,12
0.648,0.0394,0.404,78.175,259840,1980-01-01,1980,1
2.37e-05,0.0819999999999999,0.267,185.754,178147,1980-02-15,1980,2
0.303,0.0371,0.743,120.037,401933,1980-10-01,1980,10
0.395,0.0421,0.309,134.874,323027,1980-04-21,1980,4
0.875,0.0319,0.147,84.86,95093,1980-10-20,1980,10
0.8029999999999999,0.0313,0.562,122.622,325160,1980-05-05,1980,5
0.311,0.0385,0.332,75.141,203200,1980-12-08,1980,12
0.6940000000000001,0.0747,0.7190000000000001,183.168,358000,1980-01-01,1980,1
0.978,0.0414,0.105,91.619,309507,1980-01-01,1980,1
0.322,0.0873,0.597,119.584,343000,1980-08-01,1980,8
0.6579999999999999,0.0609,0.345,96.502,265400,1980-09-09,1980,9
0.25,0.0298,0.918,121.841,152230,1980-01-04,1980,1
0.7709999999999999,0.0356,0.8109999999999999,124.112,226693,1980-02-01,1980,2
0.138,0.0825,0.187,135.408,94933,1980-11-03,1980,11
0.0101,0.0462,0.907,115.755,201800,1980-10-17,1980,10
0.0226,0.179,0.56,169.956,321907,1980-08-22,1980,8
0.329,0.0391,0.679,126.97,192147,1980-11-10,1980,11
0.185,0.04,0.652,98.98,320667,1980-02-25,1980,2
0.0302,0.0661,0.435,105.189,83573,1980-12-05,1980,12
0.596,0.029,0.764,103.866,214880,1980-01-01,1980,1
0.847,0.037,0.396,142.244,562467,1980-10-20,1980,10
0.0149,0.0343,0.74,185.688,268840,1980-04-01,1980,4
0.451,0.0832,0.6579999999999999,77.773,296920,1980-01-01,1980,1
0.469,0.13,0.695,157.55,240707,1980-01-01,1980,1
0.126,0.18,0.662,180.768,157093,1980-04-21,1980,4
0.0242,0.0318,0.942,133.416,270227,1980-02-02,1980,2
0.0555,0.0354,0.94,138.895,149587,1980-05-15,1980,5
0.333,0.0328,0.93,124.501,326307,1980-07-16,1980,7
0.4320000000000001,0.203,0.434,151.05100000000004,94933,1980-11-17,1980,11
0.144,0.0246,0.359,167.046,221293,1980-07-21,1980,7
0.226,0.0868,0.78,130.501,257893,1980-09-26,1980,9
0.0815,0.0985,0.7859999999999999,105.895,201893,1980-02-01,1980,2
0.0329,0.047,0.143,127.204,729307,1981-10-29,1981,10
0.157,0.159,0.52,192.027,238827,1981-05-22,1981,5
0.0104,0.048,0.7829999999999999,100.037,338307,1981-10-15,1981,10
0.478,0.0585,0.705,128.336,663373,1981-01-01,1981,1
0.992,0.0381,0.477,138.355,300493,1981-01-01,1981,1
0.238,0.0339,0.495,124.347,214467,1981-08-12,1981,8
0.173,0.0377,0.6459999999999999,123.715,250533,1981-01-01,1981,1
0.0114,0.0475,0.4320000000000001,124.026,344640,1981-06-15,1981,6
0.101,0.0781,0.946,119.213,157120,1981-01-01,1981,1
0.119,0.0592,0.818,105.803,353853,1981-01-01,1981,1
0.26,0.0695,0.73,97.567,577227,1981-01-01,1981,1
0.695,0.0343,0.039,63.494,320373,1981-03-14,1981,3
0.125,0.0369,0.397,165.715,225000,1981-08-15,1981,8
0.141,0.0375,0.6459999999999999,101.169,325133,1981-01-01,1981,1
0.845,0.0485,0.0379,120.617,326347,1981-01-01,1981,1
0.0055299999999999,0.0808,0.759,161.931,215573,1981-11-18,1981,11
0.892,0.0437,0.0394,34.883,197467,1981-01-01,1981,1
0.0334,0.0393,0.763,123.997,234973,1981-04-29,1981,4
0.00772,0.0318,0.893,90.136,174760,1981-05-17,1981,5
0.882,0.0404,0.226,139.039,183427,1981-01-01,1981,1
0.0861,0.0621,0.82,188.911,206987,1981-08-26,1981,8
0.6659999999999999,0.0315,0.7440000000000001,106.683,206600,1981-01-11,1981,1
0.458,0.0383,0.215,125.257,148200,1981-01-01,1981,1
0.695,0.0714,0.85,116.356,317440,1981-12-31,1981,12
0.0266,0.0347,0.417,119.784,267267,1981-11-06,1981,11
0.185,0.0384,0.527,180.161,297707,1981-01-01,1981,1
1.42e-05,0.0919,0.784,153.382,69587,1981-01-01,1981,1
0.00105,0.0434,0.496,125.152,247800,1981-06-01,1981,6
0.0043799999999999,0.0654,0.693,133.812,286853,1981-11-13,1981,11
0.7070000000000001,0.0384,0.6829999999999999,77.714,171893,1981-01-01,1981,1
0.00591,0.0312,0.479,107.4,205867,1981-11-08,1981,11
0.0338,0.0289,0.74,88.744,151640,1981-07-20,1981,7
0.17,0.0739,0.855,89.23299999999998,188467,1981-03-10,1981,3
0.565,0.0614,0.326,145.751,163640,1981-04-07,1981,4
0.104,0.0321,0.8490000000000001,130.161,216693,1981-10-28,1981,10
0.0994,0.209,0.539,170.584,94213,1981-01-01,1981,1
0.287,0.0727,0.5760000000000001,128.756,207707,1981-07-31,1981,7
0.943,0.0704,0.36,168.21,140526,1981-12-31,1981,12
0.843,0.0381,0.265,107.036,67027,1981-01-01,1981,1
0.611,0.0389,0.136,73.4,71627,1981-01-01,1981,1
0.0618,0.0846,0.217,173.15,298893,1981-07-29,1981,7
0.00536,0.0589,0.867,133.69299999999998,432533,1981-01-01,1981,1
0.00473,0.0639,0.6890000000000001,131.81799999999998,346053,1981-06-15,1981,6
0.561,0.334,0.191,81.134,192707,1981-11-11,1981,11
0.55,0.036,0.048,173.79,258333,1981-03-14,1981,3
0.347,0.0437,0.838,144.935,207333,1981-01-01,1981,1
0.397,0.0377,0.187,138.857,295693,1981-01-01,1981,1
0.498,0.0763,0.963,174.125,327080,1981-01-01,1981,1
0.993,0.0439,0.0987,130.547,297573,1981-01-01,1981,1
3.620000000000001e-05,0.381,0.0876,75.304,98747,1981-01-01,1981,1
0.0387,0.0478,0.369,98.094,305741,1981-09-19,1981,9
0.7120000000000001,0.0327,0.139,58.99100000000001,178640,1981-01-01,1981,1
0.131,0.0787,0.647,145.936,250040,1981-10-12,1981,10
0.502,0.0443,0.493,114.294,210880,1981-01-01,1981,1
0.373,0.0464,0.7240000000000001,137.178,210227,1981-01-01,1981,1
0.306,0.0554,0.199,91.712,237360,1981-01-01,1981,1
0.993,0.0437,0.565,101.677,174867,1981-01-01,1981,1
0.182,0.048,0.536,149.85399999999996,289867,1981-04-29,1981,4
0.03,0.0626,0.936,168.327,194307,1981-10-24,1981,10
0.191,0.0369,0.6729999999999999,87.08,272933,1981-08-12,1981,8
0.0548,0.0342,0.124,126.879,325267,1981-06-15,1981,6
0.0052,0.0416,0.564,147.779,107573,1981-01-01,1981,1
0.528,0.046,0.96,104.032,413667,1981-12-31,1981,12
0.68,0.242,0.757,92.754,332147,1981-01-01,1981,1
2.26e-05,0.0328,0.408,88.42200000000004,256266,1981-10-08,1981,10
0.00693,0.045,0.7929999999999999,173.93,237147,1981-01-01,1981,1
0.266,0.046,0.6459999999999999,180.751,258067,1981-08-12,1981,8
0.029,0.0686,0.138,142.25799999999995,289533,1981-10-29,1981,10
0.838,0.0369,0.279,110.722,160800,1982-01-01,1982,1
0.502,0.0424,0.9,132.237,170600,1982-05-04,1982,5
0.62,0.0307,0.862,136.711,323987,1982-01-01,1982,1
0.00263,0.125,0.263,172.59,218221,1982-06-07,1982,6
7.44e-05,0.0471,0.364,109.565,268040,1982-11-01,1982,11
0.076,0.0597,0.8109999999999999,117.296,412640,1982-11-01,1982,11
0.00147,0.0318,0.636,103.974,354533,1982-12-01,1982,12
0.124,0.0329,0.701,159.981,239627,1982-06-11,1982,6
0.995,0.0538,0.144,65.926,343440,1982-01-01,1982,1
0.52,0.0295,0.387,75.979,197093,1982-06-07,1982,6
0.19,0.0332,0.905,123.083,320277,1982-06-18,1982,6
0.124,0.115,0.96,106.676,231827,1982-05-04,1982,5
0.0137,0.0871,0.419,143.156,124960,1982-01-01,1982,1
0.361,0.0345,0.8270000000000001,89.025,165413,1982-08-01,1982,8
0.00982,0.0522,0.774,133.813,382407,1982-12-01,1982,12
0.119,0.0595,0.921,105.899,253600,1982-05-04,1982,5
0.0148,0.0298,0.5820000000000001,109.361,213920,1982-02-01,1982,2
0.652,0.0559,0.384,77.623,322573,1982-09-01,1982,9
0.861,0.0356,0.0787,79.45100000000002,204467,1982-01-01,1982,1
7.170000000000001e-05,0.0327,0.8290000000000001,78.561,250067,1982-01-01,1982,1
0.902,0.0493,0.183,100.438,318267,1982-01-01,1982,1
0.0497,0.0473,0.7509999999999999,154.737,248720,1982-01-01,1982,1
0.499,0.0697,0.8809999999999999,119.87,249413,1982-05-25,1982,5
0.276,0.0296,0.298,123.088,221707,1982-03-22,1982,3
0.458,0.0275,0.298,99.04,275667,1982-11-02,1982,11
0.482,0.0521,0.3720000000000001,100.02,365800,1982-01-01,1982,1
2.3e-06,0.067,0.296,162.27200000000005,221827,1982-11-01,1982,11
0.000403,0.0448,0.6,133.664,284200,1982-05-03,1982,5
0.0053,0.0485,0.813,107.275,382893,1982-04-26,1982,4
0.00862,0.0418,0.8740000000000001,176.533,336600,1982-01-01,1982,1
0.73,0.0342,0.113,61.378,259307,1982-06-04,1982,6
0.181,0.0432,0.835,81.28699999999998,230120,1982-04-01,1982,4
0.001,0.0462,0.687,135.614,139627,1982-10-01,1982,10
0.537,0.103,0.557,158.216,194480,1982-10-18,1982,10
0.0175,0.11,0.379,124.633,360440,1982-11-20,1982,11
0.466,0.0417,0.7090000000000001,76.54,326800,1982-11-15,1982,11
0.912,0.0305,0.292,83.794,213707,1982-04-29,1982,4
0.868,0.0328,0.208,135.214,185280,1982-10-04,1982,10
0.992,0.0404,0.0973,103.788,262013,1982-01-01,1982,1
0.836,0.932,0.152,108.327,477040,1982-01-01,1982,1
0.52,0.0341,0.539,112.072,276400,1982-02-27,1982,2
0.371,0.0962,0.799,123.117,200133,1982-03-23,1982,3
0.0204,0.0565,0.669,122.164,333800,1982-03-24,1982,3
0.992,0.0475,0.0398,73.175,374133,1982-01-01,1982,1
0.978,0.0471,0.7070000000000001,93.914,94733,1982-09-12,1982,9
0.762,0.0317,0.414,89.179,322467,1982-01-01,1982,1
0.0955,0.12,0.631,122.059,406533,1982-01-01,1982,1
0.00125,0.0264,0.727,110.37,375173,1982-05-03,1982,5
0.00171,0.0319,0.649,116.566,262493,1982-05-03,1982,5
0.266,0.034,0.61,134.313,273828,1982-06-18,1982,6
0.0167,0.102,0.867,146.33100000000005,402467,1982-03-24,1982,3
0.404,0.043,0.565,167.77599999999995,218533,1982-06-01,1982,6
0.0337,0.0413,0.311,142.499,329733,1982-01-01,1982,1
0.392,0.0779,0.802,91.825,218960,1982-05-26,1982,5
0.478,0.0433,0.496,120.136,335000,1982-01-01,1982,1
0.0849,0.0813,0.855,118.118,240080,1982-04-28,1982,4
0.0495,0.0995,0.726,118.861,231373,1982-06-21,1982,6
0.0877,0.0407,0.703,135.654,265293,1982-06-10,1982,6
0.0756,0.0486,0.8,121.765,252293,1982-05-03,1982,5
0.168,0.0667,0.8370000000000001,128.467,300800,1982-03-24,1982,3
0.00943,0.0365,0.773,103.106,393533,1982-03-24,1982,3
0.243,0.033,0.969,117.391,195160,1982-10-04,1982,10
0.384,0.119,0.527,109.963,427693,1982-09-06,1982,9
0.45,0.0582,0.496,126.766,228400,1982-01-01,1982,1
0.995,0.6759999999999999,0.357,80.524,52733,1983-09-01,1983,9
0.191,0.044,0.289,139.372,283800,1983-03-11,1983,3
0.128,0.0335,0.523,158.204,234107,1983-01-01,1983,1
0.523,0.027,0.493,107.681,246840,1983-03-19,1983,3
0.0464,0.0631,0.768,127.98,238960,1983-07-15,1983,7
0.875,0.0297,0.139,85.416,269853,1983-01-01,1983,1
0.00121,0.0709,0.338,169.33599999999996,177533,1983-01-01,1983,1
0.241,0.0532,0.922,167.382,189227,1983-10-18,1983,10
2.31e-06,0.085,0.334,137.391,78099,1983-05-20,1983,5
0.0424,0.0853,0.481,115.409,316987,1983-03-07,1983,3
0.738,0.141,0.835,142.56,97243,1983-01-01,1983,1
0.85,0.853,0.0374,83.906,486853,1983-04-11,1983,4
0.875,0.927,0.145,110.127,231265,1983-01-01,1983,1
0.0952,0.0353,0.6829999999999999,128.965,179227,1983-01-01,1983,1
0.0491,0.128,0.289,123.895,224493,1983-09-18,1983,9
0.985,0.0401,0.259,115.235,391707,1983-05-01,1983,5
0.594,0.0268,0.38,83.601,239440,1983-10-20,1983,10
0.175,0.199,0.406,133.17,155640,1983-11-25,1983,11
0.00371,0.129,0.0542,92.928,217000,1983-01-01,1983,1
0.483,0.0375,0.615,106.977,190280,1983-03-01,1983,3
0.282,0.0286,0.551,113.006,170200,1983-01-01,1983,1
0.0109,0.0273,0.634,108.345,318360,1983-01-01,1983,1
0.456,0.135,0.337,83.99600000000002,298213,1983-08-21,1983,8
0.0187,0.277,0.0616,109.806,446616,1983-07-25,1983,7
0.0667,0.198,0.664,131.144,64720,1983-08-01,1983,8
0.906,0.0398,0.0661,81.271,255427,1983-11-29,1983,11
0.85,0.0368,0.481,80.773,354933,1983-09-14,1983,9
0.000122,0.0772,0.377,134.36700000000002,335893,1983-08-07,1983,8
0.235,0.0454,0.721,104.315,174781,1983-12-01,1983,12
0.405,0.0569,0.805,116.85,217027,1983-10-20,1983,10
0.238,0.11,0.384,142.556,231280,1983-11-21,1983,11
0.0403,0.0715,0.365,148.627,287267,1983-02-28,1983,2
0.0066599999999999,0.0387,0.942,139.46200000000002,215627,1983-02-14,1983,2
0.746,0.0283,0.855,95.667,237507,1983-10-18,1983,10
0.779,0.0303,0.117,80.68,231001,1983-01-01,1983,1
0.0818,0.0428,0.6509999999999999,172.21400000000003,252973,1983-11-04,1983,11
0.0362,0.0604,0.772,157.084,181973,1983-03-19,1983,3
0.244,0.0348,0.965,135.657,178147,1983-02-28,1983,2
0.000901,0.0522,0.153,119.649,156200,1983-10-31,1983,10
0.38,0.0681,0.768,132.765,253920,1983-01-01,1983,1
0.665,0.0351,0.89,121.377,186467,1983-07-19,1983,7
0.115,0.0422,0.611,171.14,210333,1983-11-21,1983,11
0.706,0.031,0.305,77.433,207467,1983-04-01,1983,4
0.426,0.0427,0.598,93.453,196867,1983-08-22,1983,8
0.00856,0.101,0.044,81.186,227160,1983-05-27,1983,5
0.865,0.0451,0.0863,141.44799999999995,238773,1983-07-01,1983,7
0.186,0.0532,0.581,98.025,404200,1983-04-11,1983,4
0.918,0.0389,0.118,73.383,247000,1983-11-08,1983,11
0.946,0.0446,0.48,172.28400000000005,194707,1983-01-01,1983,1
0.0518,0.0369,0.863,107.446,250733,1983-01-01,1983,1
0.00388,0.0693,0.476,155.22799999999995,212240,1983-04-12,1983,4
0.544,0.0286,0.7340000000000001,89.948,220133,1983-01-01,1983,1
0.176,0.0473,0.703,130.45600000000002,265253,1983-11-06,1983,11
0.0116,0.0662,0.46,135.471,128960,1983-02-26,1983,2
0.563,0.0301,0.182,181.075,204493,1983-03-16,1983,3
0.6709999999999999,0.0528,0.88,123.194,143667,1983-08-22,1983,8
0.275,0.0302,0.417,143.684,389000,1983-09-01,1983,9
0.73,0.926,0.374,78.465,154645,1983-01-01,1983,1
0.154,0.0339,0.593,129.975,322120,1983-11-14,1983,11
0.892,0.0317,0.165,90.282,249200,1983-11-29,1983,11
4.47e-05,0.093,0.234,147.887,255306,1983-01-20,1983,1
0.226,0.0449,0.8759999999999999,202.588,170960,1983-01-01,1983,1
0.194,0.0266,0.8,101.869,274160,1983-09-14,1983,9
0.00169,0.0467,0.7340000000000001,186.792,177560,1983-05-01,1983,5
0.00912,0.0471,0.4370000000000001,109.645,245973,1983-03-01,1983,3
0.151,0.0341,0.4920000000000001,89.06200000000004,277440,1983-03-19,1983,3
0.0274,0.138,0.871,121.523,259413,1983-07-14,1983,7
0.54,0.0376,0.608,118.956,179400,1983-01-01,1983,1
0.013,0.0445,0.867,118.282,283960,1983-11-14,1983,11
0.19,0.057,0.916,149.852,213973,1983-09-01,1983,9
0.203,0.0276,0.926,91.576,165573,1983-08-05,1983,8
0.000587,0.1,0.0531,166.45,301277,1984-07-27,1984,7
8.44e-05,0.0395,0.889,104.359,114573,1984-10-01,1984,10
0.653,0.0604,0.5720000000000001,112.494,193200,1984-01-01,1984,1
0.208,0.0856,0.929,97.668,321907,1984-09-12,1984,9
0.0149,0.0597,0.64,157.726,248600,1984-01-01,1984,1
0.0189,0.072,0.6509999999999999,91.669,123600,1984-07-24,1984,7
0.351,0.111,0.166,136.92700000000002,561728,1984-07-27,1984,7
0.973,0.0307,0.197,85.604,114640,1984-01-01,1984,1
0.00269,0.0353,0.5489999999999999,116.815,314787,1984-11-10,1984,11
0.327,0.035,0.677,110.377,212240,1984-04-19,1984,4
0.103,0.0453,0.504,95.361,232467,1984-04-08,1984,4
0.00635,0.0278,0.961,156.769,299960,1984-11-05,1984,11
0.0343,0.109,0.5720000000000001,92.512,304973,1984-12-12,1984,12
0.649,0.195,0.945,164.515,311280,1984-01-01,1984,1
0.00947,0.0411,0.45,131.412,368693,1984-04-06,1984,4
0.00144,0.0387,0.544,99.373,218176,1984-07-27,1984,7
0.439,0.14,0.387,107.75,47907,1984-07-24,1984,7
0.0213,0.0301,0.763,99.732,286000,1984-10-01,1984,10
1.15e-06,0.0588,0.163,154.72299999999996,288933,1984-06-24,1984,6
0.0083299999999999,0.0358,0.5710000000000001,115.977,240351,1984-11-05,1984,11
0.0854,0.0361,0.396,108.634,372267,1984-11-05,1984,11
0.193,0.0724,0.54,150.319,204520,1984-04-01,1984,4
0.181,0.0334,0.958,131.681,252573,1984-04-01,1984,4
0.145,0.0374,0.616,81.935,219920,1984-04-30,1984,4
